id,intent,colloquial_query,canonical_query,rewrite_suggestion,slots,ontology_terms,source_hint,quality
INSQ001363,POLICY_VALIDITY,我想问问惠享年津2024版跟以前版本在健康告知上有什么差异？？,惠享年金2024版与其他版本在健康告知上有什么差异？,惠享年金2024版与其他版本在健康告知上有什么差异？,"{""product_name"": ""惠享年金"", ""product_line"": ""养老/年金"", ""version_year"": ""2024"", ""field"": ""健康告知"", ""benefit_type"": ""保费豁免""}","[""养老/年金"", ""保费豁免"", ""健康告知""]",惠享年金,from_filename+limited_pdf
INSQ001364,POLICY_VALIDITY,麻烦帮我查查惠享年津2024版跟以前版本在核保问题上有什么差异？ 谢谢,惠享年金2024版与其他版本在健康告知上有什么差异？,惠享年金2024版与其他版本在健康告知上有什么差异？,"{""product_name"": ""惠享年金"", ""product_line"": ""养老/年金"", ""version_year"": ""2024"", ""field"": ""健康告知"", ""benefit_type"": ""保费豁免""}","[""养老/年金"", ""保费豁免"", ""健康告知""]",惠享年金,from_filename+limited_pdf
INSQ001365,POLICY_VALIDITY,看看惠享年金2024版跟以前版本在健康告知上有什么差异？,惠享年金2024版与其他版本在健康告知上有什么差异？,惠享年金2024版与其他版本在健康告知上有什么差异？,"{""product_name"": ""惠享年金"", ""product_line"": ""养老/年金"", ""version_year"": ""2024"", ""field"": ""健康告知"", ""benefit_type"": ""保费豁免""}","[""养老/年金"", ""保费豁免"", ""健康告知""]",惠享年金,from_filename+limited_pdf
INSQ001366,POLICY_VALIDITY,想了解下利安安鑫慧享终身寿险分红型2024版跟以前版本在职业类别上有什么差异？,利安安鑫慧享终身寿险分红型2024版与其他版本在职业类别上有什么差异？,利安安鑫慧享终身寿险分红型2024版与其他版本在职业类别上有什么差异？,"{""product_name"": ""利安安鑫慧享终身寿险分红型"", ""product_line"": ""终身寿险"", ""version_year"": ""2024"", ""field"": ""职业类别"", ""benefit_type"": ""红利/分红""}","[""终身寿险"", ""红利/分红"", ""职业类别""]",利安安鑫慧享终身寿险分红型,from_filename+limited_pdf
INSQ001367,POLICY_VALIDITY,利安安鑫慧享终寿分红型2024版跟以前版本在工种等级上有什么差异？,利安安鑫慧享终身寿险分红型2024版与其他版本在职业类别上有什么差异？,利安安鑫慧享终身寿险分红型2024版与其他版本在职业类别上有什么差异？,"{""product_name"": ""利安安鑫慧享终身寿险分红型"", ""product_line"": ""终身寿险"", ""version_year"": ""2024"", ""field"": ""职业类别"", ""benefit_type"": ""红利/分红""}","[""终身寿险"", ""红利/分红"", ""职业类别""]",利安安鑫慧享终身寿险分红型,from_filename+limited_pdf
INSQ001368,POLICY_VALIDITY,有没有利安安鑫慧享终身寿险分红型2024版跟以前版本在工种等级上有什么差异？？,利安安鑫慧享终身寿险分红型2024版与其他版本在职业类别上有什么差异？,利安安鑫慧享终身寿险分红型2024版与其他版本在职业类别上有什么差异？,"{""product_name"": ""利安安鑫慧享终身寿险分红型"", ""product_line"": ""终身寿险"", ""version_year"": ""2024"", ""field"": ""职业类别"", ""benefit_type"": ""红利/分红""}","[""终身寿险"", ""红利/分红"", ""职业类别""]",利安安鑫慧享终身寿险分红型,from_filename+limited_pdf
INSQ001369,BENEFIT_RETURN,看看连客优养老护理保险是否包含保费豁免？,连客优养老护理保险是否包含保费豁免？,连客优养老护理保险是否包含保费豁免？,"{""product_name"": ""连客优养老护理保险"", ""product_line"": ""养老/年金"", ""version_year"": """", ""field"": ""保险金额"", ""benefit_type"": ""保费豁免""}","[""养老/年金"", ""保费豁免"", ""保险金额""]",连客优养老护理保险,from_filename+limited_pdf
INSQ001370,BENEFIT_RETURN,有没有连客优养老护理是否包含保费豁免？,连客优养老护理保险是否包含保费豁免？,连客优养老护理保险是否包含保费豁免？,"{""product_name"": ""连客优养老护理保险"", ""product_line"": ""养老/年金"", ""version_year"": """", ""field"": ""保险金额"", ""benefit_type"": ""保费豁免""}","[""养老/年金"", ""保费豁免"", ""保险金额""]",连客优养老护理保险,from_filename+limited_pdf
INSQ001371,BENEFIT_RETURN,想了解下连客优养老长护险是否包含保费豁免？？ 急用,连客优养老护理保险是否包含保费豁免？,连客优养老护理保险是否包含保费豁免？,"{""product_name"": ""连客优养老护理保险"", ""product_line"": ""养老/年金"", ""version_year"": """", ""field"": ""保险金额"", ""benefit_type"": ""保费豁免""}","[""养老/年金"", ""保费豁免"", ""保险金额""]",连客优养老护理保险,from_filename+limited_pdf
INSQ001372,POLICY_VALIDITY,想了解下鑫享年津2022版跟以前版本在等待期上有什么差异？,鑫享年金2022版与其他版本在等待期上有什么差异？,鑫享年金2022版与其他版本在等待期上有什么差异？,"{""product_name"": ""鑫享年金"", ""product_line"": ""养老/年金"", ""version_year"": ""2022"", ""field"": ""等待期"", ""benefit_type"": ""重疾保障""}","[""养老/年金"", ""重疾保障"", ""等待期""]",鑫享年金,from_filename+limited_pdf
INSQ001373,POLICY_VALIDITY,我想问问鑫享年金2022版跟以前版本在观察期上有什么差异？,鑫享年金2022版与其他版本在等待期上有什么差异？,鑫享年金2022版与其他版本在等待期上有什么差异？,"{""product_name"": ""鑫享年金"", ""product_line"": ""养老/年金"", ""version_year"": ""2022"", ""field"": ""等待期"", ""benefit_type"": ""重疾保障""}","[""养老/年金"", ""重疾保障"", ""等待期""]",鑫享年金,from_filename+limited_pdf
INSQ001374,POLICY_VALIDITY,想了解下鑫享年金2022版跟以前版本在等怠期上有什么差异？？,鑫享年金2022版与其他版本在等待期上有什么差异？,鑫享年金2022版与其他版本在等待期上有什么差异？,"{""product_name"": ""鑫享年金"", ""product_line"": ""养老/年金"", ""version_year"": ""2022"", ""field"": ""等待期"", ""benefit_type"": ""重疾保障""}","[""养老/年金"", ""重疾保障"", ""等待期""]",鑫享年金,from_filename+limited_pdf
INSQ001375,POLICY_VALIDITY,请问惠享年金版跟以前版本在保费/费率上有什么差异？ 快速说下,惠享年金版与其他版本在保费/费率上有什么差异？,惠享年金版与其他版本在保费/费率上有什么差异？,"{""product_name"": ""惠享年金"", ""product_line"": ""养老/年金"", ""version_year"": """", ""field"": ""保费/费率"", ""benefit_type"": ""保费豁免""}","[""养老/年金"", ""保费豁免"", ""保费/费率""]",惠享年金,from_filename+limited_pdf
INSQ001376,POLICY_VALIDITY,有没有惠享年津版跟以前版本在保费/费率上有什么差异？ 给业务能懂的说法,惠享年金版与其他版本在保费/费率上有什么差异？,惠享年金版与其他版本在保费/费率上有什么差异？,"{""product_name"": ""惠享年金"", ""product_line"": ""养老/年金"", ""version_year"": """", ""field"": ""保费/费率"", ""benefit_type"": ""保费豁免""}","[""养老/年金"", ""保费豁免"", ""保费/费率""]",惠享年金,from_filename+limited_pdf
INSQ001377,POLICY_VALIDITY,我想问问惠享年津版跟以前版本在保费/费率上有什么差异？？ 谢谢,惠享年金版与其他版本在保费/费率上有什么差异？,惠享年金版与其他版本在保费/费率上有什么差异？,"{""product_name"": ""惠享年金"", ""product_line"": ""养老/年金"", ""version_year"": """", ""field"": ""保费/费率"", ""benefit_type"": ""保费豁免""}","[""养老/年金"", ""保费豁免"", ""保费/费率""]",惠享年金,from_filename+limited_pdf
INSQ001378,BENEFIT_RETURN,能不能安享意外是否包含年津领取？,安享意外是否包含年金领取？,安享意外是否包含年金领取？,"{""product_name"": ""安享意外"", ""product_line"": ""意外保险"", ""version_year"": ""2023"", ""field"": ""投保年龄"", ""benefit_type"": ""年金领取""}","[""意外保险"", ""年金领取"", ""投保年龄""]",安享意外,from_filename+limited_pdf
INSQ001379,BENEFIT_RETURN,能不能安享意外是否包含领钱？,安享意外是否包含年金领取？,安享意外是否包含年金领取？,"{""product_name"": ""安享意外"", ""product_line"": ""意外保险"", ""version_year"": ""2023"", ""field"": ""投保年龄"", ""benefit_type"": ""年金领取""}","[""意外保险"", ""年金领取"", ""投保年龄""]",安享意外,from_filename+limited_pdf
INSQ001380,BENEFIT_RETURN,想了解下安享意外是否包含年金领取？,安享意外是否包含年金领取？,安享意外是否包含年金领取？,"{""product_name"": ""安享意外"", ""product_line"": ""意外保险"", ""version_year"": ""2023"", ""field"": ""投保年龄"", ""benefit_type"": ""年金领取""}","[""意外保险"", ""年金领取"", ""投保年龄""]",安享意外,from_filename+limited_pdf
INSQ001384,BENEFIT_RETURN,想了解下利安鑫利来金瑜版终寿是否包含年津领取？,利安鑫利来金瑜版终身寿险是否包含年金领取？,利安鑫利来金瑜版终身寿险是否包含年金领取？,"{""product_name"": ""利安鑫利来金瑜版终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": """", ""field"": ""职业类别"", ""benefit_type"": ""年金领取""}","[""终身寿险"", ""年金领取"", ""职业类别""]",利安鑫利来金瑜版终身寿险,from_filename+limited_pdf
INSQ001385,BENEFIT_RETURN,看看利安鑫利来金瑜版终寿是否包含返本？？ 快速说下,利安鑫利来金瑜版终身寿险是否包含年金领取？,利安鑫利来金瑜版终身寿险是否包含年金领取？,"{""product_name"": ""利安鑫利来金瑜版终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": """", ""field"": ""职业类别"", ""benefit_type"": ""年金领取""}","[""终身寿险"", ""年金领取"", ""职业类别""]",利安鑫利来金瑜版终身寿险,from_filename+limited_pdf
INSQ001386,BENEFIT_RETURN,想了解下利安鑫利来金瑜版寿险是否包含年金领取？,利安鑫利来金瑜版终身寿险是否包含年金领取？,利安鑫利来金瑜版终身寿险是否包含年金领取？,"{""product_name"": ""利安鑫利来金瑜版终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": """", ""field"": ""职业类别"", ""benefit_type"": ""年金领取""}","[""终身寿险"", ""年金领取"", ""职业类别""]",利安鑫利来金瑜版终身寿险,from_filename+limited_pdf
INSQ001387,ELIGIBILITY,有没有鑫享年津版的投宝年龄多少？,鑫享年金版的投保年龄是多少？,鑫享年金版的投保年龄是多少？,"{""product_name"": ""鑫享年金"", ""product_line"": ""养老/年金"", ""version_year"": """", ""field"": ""保费/费率"", ""benefit_type"": ""CCRC资格权益""}","[""养老/年金"", ""CCRC资格权益"", ""保费/费率""]",鑫享年金,from_filename+limited_pdf
INSQ001388,ELIGIBILITY,看看鑫享nianjin版的投保年龄多少？？ ,鑫享年金版的投保年龄是多少？,鑫享年金版的投保年龄是多少？,"{""product_name"": ""鑫享年金"", ""product_line"": ""养老/年金"", ""version_year"": """", ""field"": ""保费/费率"", ""benefit_type"": ""CCRC资格权益""}","[""养老/年金"", ""CCRC资格权益"", ""保费/费率""]",鑫享年金,from_filename+limited_pdf
INSQ001389,ELIGIBILITY,鑫享年津版的投保年龄多少？？ 尽量说人话,鑫享年金版的投保年龄是多少？,鑫享年金版的投保年龄是多少？,"{""product_name"": ""鑫享年金"", ""product_line"": ""养老/年金"", ""version_year"": """", ""field"": ""保费/费率"", ""benefit_type"": ""CCRC资格权益""}","[""养老/年金"", ""CCRC资格权益"", ""保费/费率""]",鑫享年金,from_filename+limited_pdf
INSQ001390,BENEFIT_RETURN,能不能包含意外保障的重疾保险产品有啥？？,包含意外保障的重疾保险产品有哪些？,包含意外保障的重疾保险产品有哪些？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": """", ""field"": ""理赔流程"", ""benefit_type"": ""意外保障""}","[""重疾保险"", ""意外保障"", ""理赔流程""]",康宁重疾,from_filename+limited_pdf
INSQ001391,BENEFIT_RETURN,包含意外保障的重疾保险产品有啥？,包含意外保障的重疾保险产品有哪些？,包含意外保障的重疾保险产品有哪些？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": """", ""field"": ""理赔流程"", ""benefit_type"": ""意外保障""}","[""重疾保险"", ""意外保障"", ""理赔流程""]",康宁重疾,from_filename+limited_pdf
INSQ001392,BENEFIT_RETURN,包含意外保障的重大疾病产品有啥？ 给业务能懂的说法,包含意外保障的重疾保险产品有哪些？,包含意外保障的重疾保险产品有哪些？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": """", ""field"": ""理赔流程"", ""benefit_type"": ""意外保障""}","[""重疾保险"", ""意外保障"", ""理赔流程""]",康宁重疾,from_filename+limited_pdf
INSQ001396,POLICY_VALIDITY,我想问问连客优养老护理保险2022版跟以前版本在如何理赔上有什么差异？？ 急用,连客优养老护理保险2022版与其他版本在理赔流程上有什么差异？,连客优养老护理保险2022版与其他版本在理赔流程上有什么差异？,"{""product_name"": ""连客优养老护理保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2022"", ""field"": ""理赔流程"", ""benefit_type"": ""红利/分红""}","[""养老/年金"", ""红利/分红"", ""理赔流程""]",连客优养老护理保险,from_filename+limited_pdf
